"Path","Ext","Meta","TextureType","SpriteMode","IsReadable","SizeKB"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0008.png",".png","True","8","2","0","6,46"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0009.png",".png","True","8","2","0","5,75"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0010.png",".png","True","8","2","0","6,41"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0011.png",".png","True","8","2","0","6,22"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0012.png",".png","True","8","2","0","7,08"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0013.png",".png","True","8","2","0","6,13"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\troca-de-lado.gif",".gif","True","8","2","0","28,88"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0001.png",".png","True","8","2","0","5,27"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0002.png",".png","True","8","2","0","6,59"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0003.png",".png","True","8","2","0","5,87"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0004.png",".png","True","8","2","0","5,98"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0005.png",".png","True","8","2","0","4,69"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0006.png",".png","True","8","2","0","5,28"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0007.png",".png","True","8","2","0","5,14"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0008.png",".png","True","8","2","0","6,03"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0009.png",".png","True","8","2","0","5,8"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0010.png",".png","True","8","2","0","6,88"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0011.png",".png","True","8","2","0","5,43"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\def-walk.gif",".gif","True","8","2","0","39,76"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\def-walk_0001.png",".png","True","8","2","0","7,05"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\def-walk_0002.png",".png","True","8","2","0","7,02"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\def-walk_0003.png",".png","True","8","2","0","6,71"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\def-walk_0004.png",".png","True","8","2","0","7,55"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\def-walk_0005.png",".png","True","8","2","0","6,76"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\def-walk_0006.png",".png","True","8","2","0","7,28"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\def-walk_0007.png",".png","True","8","2","0","6,82"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\def-walk_0008.png",".png","True","8","2","0","7,09"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\def-walk_0009.png",".png","True","8","2","0","6,65"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\def-walk_0010.png",".png","True","8","2","0","7,64"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\def-walk_0011.png",".png","True","8","2","0","7,23"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\def-walk_0012.png",".png","True","8","2","0","7,47"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\def-walk_0013.png",".png","True","8","2","0","7"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\start-walk.gif",".gif","True","8","2","0","36,13"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\png\def-walk_0001.png",".png","True","8","2","0","7,05"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\png\def-walk_0002.png",".png","True","8","2","0","7,02"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\png\def-walk_0003.png",".png","True","8","2","0","6,71"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\png\def-walk_0004.png",".png","True","8","2","0","7,55"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\png\def-walk_0005.png",".png","True","8","2","0","6,76"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\png\def-walk_0006.png",".png","True","8","2","0","7,28"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\png\def-walk_0007.png",".png","True","8","2","0","6,82"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\png\def-walk_0008.png",".png","True","8","2","0","7,09"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\png\def-walk_0009.png",".png","True","8","2","0","6,65"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\png\def-walk_0010.png",".png","True","8","2","0","7,64"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\png\def-walk_0011.png",".png","True","8","2","0","7,23"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\png\def-walk_0012.png",".png","True","8","2","0","7,47"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\walk\png\def-walk_0013.png",".png","True","8","2","0","7"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\BranchPedrao\TextMesh Pro\Sprites\EmojiOne.png",".png","True","0","2","0","109,69"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Interface\Multiplayer\difficulty_sprites.png",".png","True","8","2","0","184,7"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Interface\Multiplayer\spr_buttons.png",".png","True","8","2","0","794,84"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Interface\Multiplayer\spr_players.png",".png","True","8","2","0","16,1"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Interface\Multiplayer\spr_rooms_kind.png",".png","True","8","2","0","1052,09"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Interface\Multiplayer\spr_serverhub.png",".png","True","8","2","0","194,37"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Interface\Multiplayer\spr_title.png",".png","True","8","2","0","248,49"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\IDLE-MASC.gif",".gif","True","8","2","0","45,07"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\IDLE.gif",".gif","True","8","2","0","67,24"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\SURGE.gif",".gif","True","8","2","0","60,96"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\DISSPAR\dissipar.gif",".gif","True","8","2","0","49,45"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\DISSPAR\DISSPAR_0001.png",".png","True","8","2","0","4,16"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\DISSPAR\DISSPAR_0002.png",".png","True","8","2","0","5,12"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\DISSPAR\DISSPAR_0003.png",".png","True","8","2","0","6,49"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\DISSPAR\DISSPAR_0004.png",".png","True","8","2","0","9,41"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\DISSPAR\DISSPAR_0005.png",".png","True","8","2","0","8,43"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\DISSPAR\DISSPAR_0006.png",".png","True","8","2","0","10,8"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\DISSPAR\DISSPAR_0007.png",".png","True","8","2","0","8,51"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\DISSPAR\DISSPAR_0008.png",".png","True","8","2","0","11,14"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\DISSPAR\DISSPAR_0009.png",".png","True","8","2","0","9,69"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG\PNG_0001.png",".png","True","8","2","0","14"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG\PNG_0002.png",".png","True","8","2","0","14,64"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG\PNG_0003.png",".png","True","8","2","0","14,88"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG\PNG_0004.png",".png","True","8","2","0","14,26"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG\PNG_0005.png",".png","True","8","2","0","13,71"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG\PNG_0006.png",".png","True","8","2","0","14,33"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG\PNG_0007.png",".png","True","8","2","0","14,13"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG\PNG_0008.png",".png","True","8","2","0","14,35"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG\PNG_0009.png",".png","True","8","2","0","13,22"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG\PNG_0010.png",".png","True","8","2","0","14,69"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG\PNG_0011.png",".png","True","8","2","0","14,87"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-MASC\PNG_0001.png",".png","True","8","2","0","7,9"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-MASC\PNG_0002.png",".png","True","8","2","0","11,19"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-MASC\PNG_0003.png",".png","True","8","2","0","10,34"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-MASC\PNG_0004.png",".png","True","8","2","0","13,11"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-MASC\PNG_0005.png",".png","True","8","2","0","11,67"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-MASC\PNG_0006.png",".png","True","8","2","0","12,77"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-MASC\PNG_0007.png",".png","True","8","2","0","11,32"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-MASC\PNG_0008.png",".png","True","8","2","0","12,73"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-MASC\PNG_0009.png",".png","True","8","2","0","10,01"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-SURGE\PNG-SURGE_0001.png",".png","True","8","2","0","4,5"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-SURGE\PNG-SURGE_0002.png",".png","True","8","2","0","4,58"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-SURGE\PNG-SURGE_0003.png",".png","True","8","2","0","3,75"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-SURGE\PNG-SURGE_0004.png",".png","True","8","2","0","5,51"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-SURGE\PNG-SURGE_0005.png",".png","True","8","2","0","4,17"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-SURGE\PNG-SURGE_0006.png",".png","True","8","2","0","6,04"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-SURGE\PNG-SURGE_0007.png",".png","True","8","2","0","11,13"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-SURGE\PNG-SURGE_0008.png",".png","True","8","2","0","12,43"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-SURGE\PNG-SURGE_0009.png",".png","True","8","2","0","11,03"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-SURGE\PNG-SURGE_0010.png",".png","True","8","2","0","13,44"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-SURGE\PNG-SURGE_0011.png",".png","True","8","2","0","11,45"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-SURGE\PNG-SURGE_0012.png",".png","True","8","2","0","14,58"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Anjo\IDLE\PNG-SURGE\PNG-SURGE_0013.png",".png","True","8","2","0","11,91"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\attk-1.gif",".gif","True","8","2","0","42,72"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\preparação.gif",".gif","True","8","2","0","22,06"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\ATTK\PNG_0001.png",".png","True","8","2","0","5,52"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\ATTK\PNG_0002.png",".png","True","8","2","0","7,85"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\ATTK\PNG_0003.png",".png","True","8","2","0","10,58"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\ATTK\PNG_0004.png",".png","True","8","2","0","11,98"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\ATTK\PNG_0005.png",".png","True","8","2","0","11,31"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\ATTK\PNG_0006.png",".png","True","8","2","0","13,56"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\ATTK\PNG_0007.png",".png","True","8","2","0","12,33"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\ATTK\PNG_0008.png",".png","True","8","2","0","14,23"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\ATTK\PNG_0009.png",".png","True","8","2","0","9,94"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\PREPARAÇÃO\PNG_0001.png",".png","True","8","2","0","5,44"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\PREPARAÇÃO\PNG_0002.png",".png","True","8","2","0","9,02"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\PREPARAÇÃO\PNG_0003.png",".png","True","8","2","0","8,06"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\PREPARAÇÃO\PNG_0004.png",".png","True","8","2","0","7,89"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\PREPARAÇÃO\PNG_0005.png",".png","True","8","2","0","6,8"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\PREPARAÇÃO\PNG_0006.png",".png","True","8","2","0","7,62"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\PREPARAÇÃO\PNG_0007.png",".png","True","8","2","0","5,52"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\PREPARAÇÃO\special-attk-def.gif",".gif","True","8","2","0","55,49"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\PREPARAÇÃO\special-attk.gif",".gif","True","8","2","0","55,48"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\PREPARAÇÃO\special-attk_0001.png",".png","True","8","2","0","6,24"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\PREPARAÇÃO\special-attk_0002.png",".png","True","8","2","0","13,77"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\PREPARAÇÃO\special-attk_0003.png",".png","True","8","2","0","15,56"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\PREPARAÇÃO\special-attk_0004.png",".png","True","8","2","0","17,95"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\PREPARAÇÃO\special-attk_0005.png",".png","True","8","2","0","14,34"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\PREPARAÇÃO\special-attk_0006.png",".png","True","8","2","0","12,39"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\PREPARAÇÃO\special-attk_0007.png",".png","True","8","2","0","19,84"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\PREPARAÇÃO\special-attk_0008.png",".png","True","8","2","0","18,34"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\attack\PNG\PREPARAÇÃO\special-attk_0009.png",".png","True","8","2","0","14,01"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\cry\cry_0001.png",".png","True","8","2","0","5,44"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\cry\cry_0002.png",".png","True","8","2","0","12,93"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\cry\cry_0003.png",".png","True","8","2","0","11,19"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\cry\cry_0004.png",".png","True","8","2","0","12,28"
"C:\Users\Marcos\Documents\GitHub\BIGRAT_CENACT\Assets\RecursosUnificados\ChegaComJhon\Sprites\Objetos\Boss\cry\cry_0005.png",".png","True","8","2","0","9,8"
