"Branch","Path","Extension","SizeKB","HasMeta","TextureType","SpriteMode","PixelsPerUnit","IsSprite"
"BranchPedrao","Sprites\Boss\dead\start-dissipar.gif",".gif","36,52","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\dissipar.gif",".gif","49,45","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\DISSPAR_0001.png",".png","4,16","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\DISSPAR_0002.png",".png","5,12","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\DISSPAR_0003.png",".png","6,49","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\DISSPAR_0004.png",".png","9,41","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\DISSPAR_0005.png",".png","8,43","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\DISSPAR_0006.png",".png","10,8","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\DISSPAR_0007.png",".png","8,51","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\DISSPAR_0008.png",".png","11,14","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\DISSPAR_0009.png",".png","9,69","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0001.png",".png","8,75","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0002.png",".png","7,19","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0003.png",".png","8,73","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0004.png",".png","6,57","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0005.png",".png","7,84","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0006.png",".png","6,52","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0007.png",".png","7,48","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0008.png",".png","6,18","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0009.png",".png","7,22","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0010.png",".png","6,31","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0011.png",".png","6,58","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0012.png",".png","5,92","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0013.png",".png","7,16","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0014.png",".png","10,55","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0015.png",".png","9,62","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0016.png",".png","10,63","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0017.png",".png","9,02","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0018.png",".png","6,54","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0019.png",".png","6,88","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0020.png",".png","8,04","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\dead\PNG\PNG_0021.png",".png","4,16","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\fall\battle-cry.gif",".gif","41,04","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\fall\end-fall.gif",".gif","42,03","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\fall\PNG\fall.png",".png","7,71","True","8","2","80","True"
"BranchPedrao","Sprites\Boss\fall\PNG\PNG_0001.png",".png","9,57","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\fall\PNG\PNG_0002.png",".png","8,08","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\fall\PNG\PNG_0003.png",".png","10,3","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\fall\PNG\PNG_0004.png",".png","9,21","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\fall\PNG\PNG_0005.png",".png","11,7","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\fall\PNG\PNG_0006 (2).png",".png","5,44","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\fall\PNG\PNG_0006.png",".png","5,44","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\fall\PNG\PNG_0007 (2).png",".png","12,93","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\fall\PNG\PNG_0008 (2).png",".png","11,19","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\fall\PNG\PNG_0009 (2).png",".png","12,28","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\fall\PNG\PNG_0010.png",".png","9,8","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\fall\PNG\PNG_0011.png",".png","10,84","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\fall\PNG\PNG_0012.png",".png","10,15","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\fall\PNG\PNG_0013.png",".png","11,36","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\fall\PNG\PNG_0014.png",".png","6,38","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\idle\idle.gif",".gif","53,6","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\idle\PNG\idle_0001.png",".png","5,45","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\idle\PNG\idle_0002.png",".png","6,93","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\idle\PNG\idle_0003.png",".png","6,58","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\idle\PNG\idle_0004.png",".png","7,44","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\idle\PNG\idle_0005.png",".png","6,12","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\idle\PNG\idle_0006.png",".png","6,12","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\idle\PNG\idle_0007.png",".png","6,05","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\idle\PNG\idle_0008.png",".png","6,17","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\idle\PNG\idle_0009.png",".png","5,96","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\idle\PNG\idle_0010.png",".png","6,15","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\idle\PNG\idle_0011.png",".png","5,8","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\idle\PNG\idle_0012.png",".png","6,12","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\idle\PNG\idle_0013.png",".png","5,78","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\idle\PNG\idle_0014.png",".png","6,33","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\idle\PNG\idle_0015.png",".png","6,42","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\idle\PNG\idle_0016.png",".png","7,26","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\idle\PNG\idle_0017.png",".png","6,58","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\run\run.gif",".gif","43,67","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\run\PNG\PNG_0001.png",".png","7,28","True","8","2","85","True"
"BranchPedrao","Sprites\Boss\run\PNG\PNG_0002.png",".png","9,45","True","8","2","85","True"
"BranchPedrao","Sprites\Boss\run\PNG\PNG_0003.png",".png","8,16","True","8","2","85","True"
"BranchPedrao","Sprites\Boss\run\PNG\PNG_0004.png",".png","9,24","True","8","2","85","True"
"BranchPedrao","Sprites\Boss\run\PNG\PNG_0005.png",".png","7,47","True","8","2","85","True"
"BranchPedrao","Sprites\Boss\run\PNG\PNG_0006.png",".png","8,67","True","8","2","85","True"
"BranchPedrao","Sprites\Boss\run\PNG\PNG_0007.png",".png","7,39","True","8","2","85","True"
"BranchPedrao","Sprites\Boss\run\PNG\PNG_0008.png",".png","8,67","True","8","2","85","True"
"BranchPedrao","Sprites\Boss\run\PNG\PNG_0009.png",".png","7,68","True","8","2","85","True"
"BranchPedrao","Sprites\Boss\run\PNG\PNG_0010.png",".png","8,58","True","8","2","85","True"
"BranchPedrao","Sprites\Boss\run\PNG\PNG_0011.png",".png","7,85","True","8","2","85","True"
"BranchPedrao","Sprites\Boss\run\PNG\PNG_0012.png",".png","9,97","True","8","2","85","True"
"BranchPedrao","Sprites\Boss\run\PNG\PNG_0013.png",".png","7,22","True","8","2","85","True"
"BranchPedrao","Sprites\Boss\run\PREPARAÇÃO\run_0001.png",".png","5,44","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\run\PREPARAÇÃO\run_0002.png",".png","10,04","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\run\PREPARAÇÃO\run_0003.png",".png","8","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\run\PREPARAÇÃO\run_0004.png",".png","9,3","True","8","2","90","True"
"BranchPedrao","Sprites\Boss\run\PREPARAÇÃO\run_0005.png",".png","9,11","True","8","2","85","True"
"BranchPedrao","Sprites\Boss\run\PREPARAÇÃO\run_0006.png",".png","10,17","True","8","2","85","True"
"BranchPedrao","Sprites\Boss\run\PREPARAÇÃO\run_0007.png",".png","7,23","True","8","2","85","True"
"BranchPedrao","Sprites\Boss\special-attk\special-attk-def.gif",".gif","55,49","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\special-attk\special-attk_0001.png",".png","6,26","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\special-attk\special-attk_0002.png",".png","13,77","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\special-attk\special-attk_0003.png",".png","15,56","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\special-attk\special-attk_0004.png",".png","17,95","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\special-attk\special-attk_0005.png",".png","14,34","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\special-attk\special-attk_0006.png",".png","12,39","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\special-attk\special-attk_0007.png",".png","19,84","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\special-attk\special-attk_0008.png",".png","18,34","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\special-attk\special-attk_0009.png",".png","14,01","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\walk\walk.gif",".gif","43,95","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\walk\PNG\PNG_0001.png",".png","5,44","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\walk\PNG\PNG_0002.png",".png","8,14","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\walk\PNG\PNG_0003.png",".png","6,89","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\walk\PNG\PNG_0004.png",".png","7,67","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\walk\PNG\PNG_0005.png",".png","6,46","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\walk\PNG\PNG_0006.png",".png","7,74","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\walk\PNG\PNG_0007.png",".png","6,55","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\walk\PNG\PNG_0008.png",".png","7,45","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\walk\PNG\PNG_0009.png",".png","6,53","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\walk\PNG\PNG_0010.png",".png","7,73","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\walk\PNG\PNG_0011.png",".png","6,54","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\walk\PNG\PNG_0012.png",".png","7,45","True","8","2","100","True"
"BranchPedrao","Sprites\Boss\walk\PNG\PNG_0013.png",".png","6,57","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-1\attack-1_0001.png",".png","5,7","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-1\attack-1_0002.png",".png","6,75","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-1\attack-1_0003.png",".png","6,88","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-1\attack-1_0004.png",".png","7,46","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-1\attack-1_0005.png",".png","7,85","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-1\attack-1_0006.png",".png","10,21","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-1\attack-1_0007.png",".png","8,65","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-2\ATTK-2_0001.png",".png","7,44","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-2\ATTK-2_0002.png",".png","9,06","True","8","2","98","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-2\ATTK-2_0003.png",".png","6,89","True","8","2","90","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-2\ATTK-2_0004.png",".png","8,08","True","8","2","80","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-2\ATTK-2_0005.png",".png","6,31","True","8","2","70","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-2\ATTK-2_0006.png",".png","4,97","True","8","2","70","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-2\ATTK-2_0007.png",".png","4,67","True","8","2","70","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-3\ATTK-3_0001.png",".png","4,96","True","8","2","70","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-3\ATTK-3_0002.png",".png","4,74","True","8","2","70","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-3\ATTK-3_0003.png",".png","4,26","True","8","2","70","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-3\ATTK-3_0004.png",".png","4,95","True","8","2","80","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-3\ATTK-3_0005.png",".png","7,43","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-3\ATTK-3_0006.png",".png","9,22","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\Ataque\ATTK-3\ATTK-3_0007.png",".png","7,74","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\Ataque\JUMP-ATTK\PNG_0001.png",".png","6,08","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\Ataque\JUMP-ATTK\PNG_0002.png",".png","7,95","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\Ataque\JUMP-ATTK\PNG_0003.png",".png","7","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\Ataque\JUMP-ATTK\PNG_0004.png",".png","8,38","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\Ataque\JUMP-ATTK\PNG_0005.png",".png","9,96","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\Ataque\JUMP-ATTK\PNG_0006.png",".png","11,95","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\Ataque\JUMP-ATTK\PNG_0007.png",".png","9,73","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dash\animação inacabada do dash.gif",".gif","31,4","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dash\PNG\dash_0001.png",".png","6,48","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dash\PNG\dash_0002.png",".png","6,02","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dash\PNG\dash_0003.png",".png","5,64","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dash\PNG\dash_0004.png",".png","5,72","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dash\PNG\dash_0005.png",".png","5,3","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dash\PNG\dash_0006.png",".png","5,28","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dash\PNG\dash_0007.png",".png","5,35","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dash\PNG\dash_0008.png",".png","5,33","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dash\PNG\dash_0009.png",".png","5,28","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dash\PNG\dash_0010.png",".png","5,96","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dash\PNG\dash_0011.png",".png","5,79","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dash\PNG\dash_0012.png",".png","6,56","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dash\PNG\dash_0013.png",".png","6,03","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dead\dead_0001.png",".png","7,38","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dead\dead_0002.png",".png","6,74","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dead\dead_0003.png",".png","6,94","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dead\dead_0004.png",".png","4,88","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dead\dead_0005.png",".png","4,29","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\dead\dead_0006.png",".png","3,82","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\DMG-animation\DMG-animation_0001.png",".png","11,37","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\DMG-animation\DMG-animation_0002.png",".png","8","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\DMG-animation\DMG-animation_0003.png",".png","7,43","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\DMG-animation\DMG-animation_0004.png",".png","11,18","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\DMG-animation\DMG-animation_0005.png",".png","10,65","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\idle\idle.gif",".gif","23,49","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\idle\idle1.gif",".gif","23,49","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\idle\idle1.png",".png","5,27","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\idle\idle2.png",".png","6,53","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\idle\idle3.png",".png","5,83","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\idle\idle4.png",".png","6,64","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\idle\idle5.png",".png","5,97","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\idle\idle6.png",".png","6,52","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\idle\idle7.png",".png","5,86","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\idle\idle8.png",".png","6,38","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\idle\idle9.png",".png","5,53","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\idle\init-fix.png",".png","5,38","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\idle\init.png",".png","5,76","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\jump-(pode ser trocado com o tempo)\jump(menos ruim).gif",".gif","36,94","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\jump-(pode ser trocado com o tempo)\opção2.gif",".gif","37,27","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\jump-(pode ser trocado com o tempo)\prop-jump.gif",".gif","47,19","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0001.png",".png","5,27","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0002.png",".png","6,83","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0003.png",".png","6,07","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0004.png",".png","6,65","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0005.png",".png","5,96","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0006.png",".png","6,69","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0007.png",".png","6,1","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0008.png",".png","6,83","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0009.png",".png","5,88","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0010.png",".png","6,13","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0011.png",".png","5,64","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0012.png",".png","6,52","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\jump-(pode ser trocado com o tempo)\PNGS\PNGS_0013.png",".png","6,07","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\jump-plataforma\jump-plataforma_0001.png",".png","4,97","True","8","2","80","True"
"BranchPedrao","Sprites\Player 1\jump-plataforma\jump-plataforma_0002.png",".png","5,6","True","8","2","85","True"
"BranchPedrao","Sprites\Player 1\jump-plataforma\jump-plataforma_0003.png",".png","5,19","True","8","2","85","True"
"BranchPedrao","Sprites\Player 1\jump-plataforma\jump-plataforma_0004.png",".png","5,95","True","8","2","85","True"
"BranchPedrao","Sprites\Player 1\jump-plataforma\jump-plataforma_0005.png",".png","5,33","True","8","2","85","True"
"BranchPedrao","Sprites\Player 1\jump-plataforma\jump-plataforma_0006.png",".png","6,53","True","8","2","85","True"
"BranchPedrao","Sprites\Player 1\jump-plataforma\jump-plataforma_0007.png",".png","7,39","True","8","2","95","True"
"BranchPedrao","Sprites\Player 1\jump-plataforma\jump-plataforma_0008.png",".png","8,9","True","8","2","95","True"
"BranchPedrao","Sprites\Player 1\jump-plataforma\jump-plataforma_0009.png",".png","5,43","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\prop\pixellab-anima--o-de-dash--part-culas-d-1776644095409.gif",".gif","6,92","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\prop\pixellab-make-it-be-the-last-frame-of-t-1776633168244.png",".png","10,95","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\prop\pixellab-make-it-be-the-last-frame-of-t-1776633537342.png",".png","7,72","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\prop\pixellab-The-hooded-figure-shifts-their-1776643828722 (1).gif",".gif","31,4","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\prop\start-attk.png",".png","6,63","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\run\run-loop.gif",".gif","35,97","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0001.png",".png","6,14","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0002.png",".png","6,42","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0003.png",".png","5,89","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0004.png",".png","6,59","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0005.png",".png","6,31","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0006.png",".png","6,79","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0007.png",".png","6,05","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0008.png",".png","6,46","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0009.png",".png","5,75","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0010.png",".png","6,41","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0011.png",".png","6,22","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0012.png",".png","7,08","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\run\png\pixellab-The-hooded-figure-shifts-their-1776630699897_0013.png",".png","6,13","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\troca-de-lado\troca-de-lado.gif",".gif","28,88","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0001.png",".png","5,27","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0002.png",".png","6,59","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0003.png",".png","5,87","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0004.png",".png","5,98","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0005.png",".png","4,69","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0006.png",".png","5,28","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0007.png",".png","5,14","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0008.png",".png","6,03","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0009.png",".png","5,8","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0010.png",".png","6,88","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\troca-de-lado\PNG\troca-de-lado_0011.png",".png","5,43","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\def-walk.gif",".gif","39,76","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\def-walk_0001.png",".png","7,05","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\def-walk_0002.png",".png","7,02","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\def-walk_0003.png",".png","6,71","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\def-walk_0004.png",".png","7,55","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\def-walk_0005.png",".png","6,76","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\def-walk_0006.png",".png","7,28","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\def-walk_0007.png",".png","6,82","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\def-walk_0008.png",".png","7,09","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\def-walk_0009.png",".png","6,65","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\def-walk_0010.png",".png","7,64","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\def-walk_0011.png",".png","7,23","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\def-walk_0012.png",".png","7,47","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\def-walk_0013.png",".png","7","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\start-walk.gif",".gif","36,13","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\png\def-walk_0001.png",".png","7,05","True","8","2","100","True"
